Date,Natural_Gas_Price,Natural_Gas_Vol.,Crude_oil_Price,Crude_oil_Vol.,Copper_Price,Copper_Vol.,Bitcoin_Price,Bitcoin_Vol.,Platinum_Price,Ethereum_Price,Ethereum_Vol.,S&P_500_Price,Nasdaq_100_Price,Nasdaq_100_Vol.,Apple_Price,Apple_Vol.,Tesla_Price,Tesla_Vol.,Microsoft_Price,Microsoft_Vol.,Silver_Price,Silver_Vol.,Google_Price,Google_Vol.,Nvidia_Price,Nvidia_Vol.,Berkshire_Price,Berkshire_Vol.,Netflix_Price,Netflix_Vol.,Amazon_Price,Amazon_Vol.,Meta_Price,Meta_Vol.,Gold_Price,Gold_Vol.,Natural_Gas_Return,Crude_oil_Return,Copper_Return,Bitcoin_Return,Platinum_Return,Ethereum_Return,S&P_500_Return,Nasdaq_100_Return,Apple_Return,Tesla_Return,Microsoft_Return,Silver_Return,Google_Return,Nvidia_Return,Berkshire_Return,Netflix_Return,Amazon_Return,Meta_Return,Gold_Return,Bitcoin_MA7,Bitcoin_MA30,Gold_MA7,Gold_MA30,S&P_500_MA7,S&P_500_MA30,Apple_MA7,Apple_MA30,Nvidia_MA7,Nvidia_MA30,Year,Month
2019-02-19,2.662,151750.0,56.09,153730.0,2.8775,180.0,3914.3,1440000.0,821.4,144.01,9900000.0,2779.76,7066.61,150460000.0,42.73,75890000.0,20.38,62530000.0,108.17,18040000.0,16.013,180.0,56.33,21990000.0,39.16,55190000.0,307315.0,220.0,361.92,7400000.0,81.38,73630000.0,162.29,14350000.0,1344.8,348640.0,1.409523809523816,0.899442345745638,2.676181980374648,8.588786861597363,1.5892647331643195,18.302801281524683,0.14987750396311394,0.16200862345112643,0.3051643192488074,-0.7306380905991339,-0.046202180742926924,1.7150479578225353,0.6252232940335833,-0.4575495678698749,-0.2674117849412072,1.4150811219771908,1.218905472636811,-0.12923076923077037,1.7169654337795937,3664.085714285714,,1320.042857142857,,2745.218571428572,,42.60857142857143,,38.11285714285714,,2019,2
2019-02-20,2.636,110140.0,56.92,37680.0,2.92,360.0,3972.4,698010.0,830.4,149.11,8610000.0,2784.7,7062.34,169850000.0,43.01,104460000.0,20.17,107130000.0,107.15,21610000.0,16.177,114100.0,56.03,24090000.0,39.64,54100000.0,309500.0,100.0,359.91,8109999.999999999,81.11,66750000.0,162.56,11770000.0,1347.9,246720.0,-0.9767092411720468,1.4797646639329587,1.476976542137276,1.4843011521855631,1.0956902848794803,3.54142073467123,0.17771318387196366,-0.06042501284208024,0.6552773227240793,-1.0304219823356053,-0.9429601553110789,1.0241678636108142,-0.5325758920646129,1.2257405515832653,0.7109968598994598,-0.5553713527851389,-0.33177684934873053,0.16636884589316114,0.23051754907794653,3708.4714285714285,,1324.2428571428572,,2756.192857142857,,42.667142857142856,,38.48428571428571,,2019,2
2019-02-21,2.697,97900.0,56.96,546200.0,2.8975,640.0,3936.6,668160.0,826.9,145.78,7210000.0,2774.88,7035.16,158190000.0,42.77,69000000.0,19.42,133640000.0,109.41,29060000.0,15.801,101000.0,55.21,33280000.0,38.94,44850000.0,307925.0,180.0,356.97,6230000.0,80.97,69670000.0,160.04,15610000.0,1327.8,285810.0,2.314112291350523,0.07027406886859211,-0.7705479452054798,-0.901218407008364,-0.42148362235067127,-2.2332506203474045,-0.3526412180845262,-0.3848582764352959,-0.5580097651708749,-3.7183936539414986,2.1091927204852867,-2.324287568770478,-1.4635016955202529,-1.7658930373360304,-0.5088852988691439,-0.8168708843877659,-0.1726051041795129,-1.5501968503937036,-1.4912085466280978,3752.0142857142855,,1326.5142857142857,,2765.4900000000002,,42.72571428571428,,38.81714285714286,,2019,2
2019-02-22,2.717,35120.0,57.26,513440.00000000006,2.949,680.0,3965.2,649550.0,845.45,147.97,6790000.0,2792.67,7090.62,197940000.0,43.24,75650000.0,19.65,86110000.0,110.97,27760000.0,15.914,68140.0,55.83,29440000.0,39.8,40170000.0,302000.0,410.0,363.02,7090000.0,81.58,61920000.0,161.89,15860000.0,1332.8,241800.0,0.7415647015202032,0.5266853932584192,1.7773943054357089,0.7265152669816644,2.2433184181884336,1.50226368500479,0.6411088047050706,0.7883260650788371,1.098901098901095,1.1843460350154267,1.4258294488620704,0.7151446111005599,1.1229849664915692,2.2085259373394894,-1.9241698465535473,1.6948202930218148,0.7533654439916049,1.1559610097475526,0.37656273535171536,3799.6142857142854,,1329.2,,2772.338571428572,,42.800000000000004,,39.10428571428571,,2019,2
2019-02-25,2.836,80150.0,55.48,723010.0,2.947,710.0,3833.7,765870.0,856.8,138.27,10550000.0,2796.11,7115.43,179060000.0,43.56,87490000.0,19.92,99400000.0,111.59,23750000.0,15.83,66890.0,55.87,26210000.0,39.67,65599999.99999999,303300.0,320.0,363.91,7570000.0,81.65,63690000.0,164.62,18740000.0,1329.5,181780.0,4.379830695620157,-3.108627314006285,-0.06781959986434938,-3.3163522647029153,1.3424803359157744,-6.555382847874558,0.12317960947767492,0.34989888049281603,0.7400555041628065,1.3740458015267354,0.5587095611426562,-0.527837124544428,0.07164606842200438,-0.3266331658291377,0.4304635761589459,0.24516555561677755,0.08580534444717625,1.686330224226329,-0.2475990396158423,3831.3571428571427,,1331.2571428571428,,2778.492857142857,,42.94428571428572,,39.31142857142857,,2019,2
2019-02-26,2.855,14320.0,55.5,538920.0,2.948,930.0,3810.3,2090000.0,863.1,136.67,11750000.0,2793.9,7123.22,162750000.0,43.58,68280000.0,19.86,128740000.0,112.36,21540000.0,15.832,60810.0,56.1,35030000.0,39.27,48850000.0,302500.0,180.0,364.97,4940000.0,81.82,53320000.0,164.13,13780000.0,1328.5,185560.0,0.6699576868829382,0.036049026676288065,0.0339328130301908,-0.6103763987792332,0.7352941176470562,-1.1571562884212239,-0.07903837831845228,0.10948038277376337,0.04591368227730985,-0.3012048192771233,0.6900259879917492,0.012634238787123664,0.41166994809380686,-1.0083186286866663,-0.2637652489284492,0.29128081118958704,0.20820575627678028,-0.2976552059288151,-0.0752162467092865,3862.457142857143,,1333.3428571428572,,2785.3742857142856,,43.07,,39.402857142857144,,2019,2
2019-02-27,2.799,94050.0,56.94,577230.0,2.9625,73980.0,3814.6,2820000.0,871.85,135.2,16110000.0,2792.38,7117.01,166320000.0,43.72,111340000.0,20.98,167760000.0,112.17,21490000.0,15.766,69160.0,56.14,22100000.0,38.85,50030000.0,303000.0,280.0,362.87,5630000.0,82.05,62980000.0,162.81,12700000.0,1321.2,198040.0,-1.9614711033274945,2.5945945945945903,0.49185888738128014,0.11285200640369641,1.0137875101378757,-1.0755835223531074,-0.05440423780378456,-0.08717967436074892,0.3212482790270865,5.6394763343403875,-0.16909932360270608,-0.4168772107124852,0.07130124777183777,-1.0695187165775444,0.16528925619834212,-0.5753897580623168,0.28110486433634563,-0.8042405410345399,-0.549491908167099,3892.442857142857,,1333.2142857142858,,2787.7714285714287,,43.230000000000004,,39.332857142857144,,2019,2
2019-02-28,2.812,118340.0,57.22,496680.0,2.948,70210.0,3816.6,2310000.0,874.1,135.47,16079999.999999998,2784.49,7097.52,231610000.0,43.29,112860000.0,21.33,157810000.0,112.03,29080000.0,15.634,65410.0,56.33,27430000.0,38.56,32490000.000000004,302200.0,210.0,358.1,6190000.0,81.99,60520000.0,161.45,11110000.0,1316.1,252240.0,0.46445158985350954,0.4917456972251433,-0.48945147679324563,0.05243013684266273,0.2580719160406142,0.19970414201184727,-0.28255466662847617,-0.2738509570732628,-0.983531564501372,1.668255481410852,-0.12481055540697339,-0.837244703792972,0.3384396152475988,-0.746460746460742,-0.26402640264026056,-1.3145203516410797,-0.0731261425959806,-0.8353295252134463,-0.3860127157130022,3878.4857142857145,,1329.1142857142859,,2788.4471428571424,,43.309999999999995,,39.24714285714286,,2019,2
2019-03-01,2.859,134660.0,55.8,684190.0,2.932,75970.0,3821.9,1740000.0,862.2,135.72,9730000.0,2803.69,7151.57,182810000.0,43.74,103540000.0,19.65,343670000.0,112.53,23500000.0,15.256,102860.0,57.43,34090000.0,39.11,35720000.0,304860.0,210.0,357.32,5530000.0,83.59,99500000.0,162.28,11100000.0,1299.2,343470.0,1.6714082503556327,-2.4816497728067155,-0.5427408412483015,0.1388670544463677,-1.3614002974488004,0.18454270318151167,0.6895338105003201,0.7615336061046474,1.0395010395010562,-7.876230661040784,0.4463090243684631,-2.417807342970446,1.9527782709036101,1.4263485477178373,0.8802117802779508,-0.21781625244345904,1.9514574948164443,0.5140910498606432,-1.2840969531190516,3856.985714285714,,1322.1571428571428,,2791.1600000000003,,43.41428571428571,,39.17142857142857,,2019,3
2019-03-04,2.857,103660.0,56.59,549400.0,2.909,70590.0,3715.9,2850000.0,840.6,125.97,14110000.0,2792.81,7150.83,200620000.0,43.96,109740000.0,19.02,256450000.0,112.26,26610000.0,15.105,90700.0,57.67,35490000.0,39.2,41000000.0,303400.0,290.0,351.04,7490000.0,84.81,123350000.0,167.37,18890000.0,1287.5,268390.0,-0.06995452955578241,1.4157706093190114,-0.784447476125516,-2.7734896255788954,-2.5052192066805867,-7.183908045977017,-0.38806002090102654,-0.010347378267983043,0.5029721079103711,-3.2061068702289974,-0.23993601706211454,-0.9897745149449411,0.4179000522375187,0.23012017386858652,-0.47890835137439636,-1.7575282659800684,1.4595047254456261,3.1365541040177414,-0.9005541871921263,3825.457142857143,,1316.3999999999999,,2793.7214285714285,,43.58428571428572,,39.20857142857143,,2019,3
2019-03-05,2.884,103060.0,56.56,538400.0,2.9335,61970.0,3857.2,3820000.0,839.1,136.82,16739999.999999998,2789.65,7156.78,181030000.0,43.88,78950000.0,18.44,281470000.0,111.7,19540000.0,15.105,67840.0,58.46,40090000.0,39.13,36290000.0,302600.0,180.0,354.3,5940000.0,84.62,73630000.0,171.26,28190000.0,1284.7,216930.0,0.9450472523625963,-0.053012899805626734,0.8422138191818584,3.8025781102828393,-0.17844396859386658,8.613161863935858,-0.11314768996100177,0.08320712420795129,-0.18198362147406888,-3.0494216614090353,-0.4988419739889616,0.0,1.3698630136986356,-0.17857142857142794,-0.2636783124588038,0.9286690975387479,-0.22403018511967243,2.324191910139195,-0.21747572815533633,3810.0285714285715,,1309.5285714285715,,2793.29,,43.675714285714285,,39.112857142857145,,2019,3
2019-03-06,2.841,119630.0,56.22,637680.0,2.9185,51450.0,3863.0,2520000.0,829.7,137.62,14700000.0,2771.45,7112.47,164730000.0,43.63,83240000.0,18.42,155030000.0,111.75,17690000.0,15.085,56770.0,58.25,23600000.0,38.01,40350000.0,301375.0,140.0,359.61,6210000.0,83.45,79920000.0,172.51,21530000.0,1287.6,192930.0,-1.4909847434119161,-0.601131541725608,-0.511334583262324,0.15036814269417942,-1.1202478846383035,0.584709837743036,-0.6524115928521645,-0.6191331855946336,-0.5697356426618061,-0.10845986984815426,0.044762757385852225,-0.1324064879179021,-0.35921997947314654,-2.8622540250447304,-0.40482485128883194,1.4987298899237889,-1.3826518553533451,0.7298843863132065,0.22573363431150906,3814.214285714286,,1303.5428571428572,,2789.7671428571425,,43.68571428571429,,38.87571428571429,,2019,3
2019-03-07,2.866,117000.0,56.66,628820.0,2.9105,59930.0,3875.1,2600000.0,816.5,136.93,13290000.0,2748.93,7026.88,182760000.0,43.12,99190000.0,18.44,141640000.0,110.39,25340000.0,15.04,61270.0,57.54,30090000.0,37.31,45010000.0,299050.0,270.0,352.6,6150000.0,81.3,99140000.0,169.13,18310000.0,1286.1,257920.00000000003,0.8799718409010948,0.782639630024895,-0.2741134144252144,0.31322806109241874,-1.5909364830661743,-0.5013806132829535,-0.8125710368218741,-1.2033794167145895,-1.168920467568202,0.10857763300760048,-1.2170022371364664,-0.29830957905204736,-1.2188841201716705,-1.841620626150997,-0.7714641227706376,-1.949334000723002,-2.5763930497303855,-1.9593067068575665,-0.11649580615097355,3823.4714285714285,,1297.4857142857143,,2783.342857142857,,43.620000000000005,,38.59571428571429,,2019,3
2019-03-08,2.865,85880.0,56.07,747360.0,2.8935,66540.0,3865.9,2960000.0,818.85,133.85,12380000.0,2743.07,7015.69,177750000.0,43.23,96000000.0,18.94,132290000.0,110.51,22820000.0,15.349,73170.0,57.5,23690000.0,37.66,42240000.0,299000.0,240.0,349.6,6900000.0,81.04,93340000.0,169.6,13180000.0,1299.3,283840.0,-0.03489183531053541,-1.041298976350158,-0.5840920803985572,-0.23741322804572418,0.28781383955909234,-2.2493244723581496,-0.21317385309919112,-0.15924563960107996,0.25510204081633514,2.711496746203901,0.10870549868648993,2.0545212765957555,-0.06951685783802564,0.9380863039399445,-0.016719612104998394,-0.8508224617129856,-0.3198031980319649,0.27789274522556084,1.026358759038959,3830.8,,1294.357142857143,,2776.2985714285714,,43.55,,38.425714285714285,,2019,3
2019-03-11,2.772,136890.0,56.79,597160.0,2.901,43180.0,3870.3,3190000.0,820.65,132.99,11170000.0,2783.3,7164.02,171050000.0,44.73,128040000.0,19.39,110880000.0,112.83,26490000.0,15.274,47790.0,58.96,30030000.0,40.28,85970000.0,303279.0,200.0,358.86,5390000.0,83.53,77530000.0,172.07,18880000.0,1291.1,196860.0,-3.2460732984293306,1.284109149277679,0.25920165889061764,0.11381567034842721,0.21982047994137943,-0.6425102726932974,1.4666049353461608,2.114261034908904,3.4698126301179633,2.375923970432936,2.099357524205958,-0.48863118118445126,2.5391304347825994,6.956983536909189,1.431103678929757,2.6487414187643,3.072556762092793,1.4563679245283012,-0.6311090587239332,3838.4714285714285,,1290.7857142857142,,2776.128571428572,,43.75571428571429,,38.67142857142857,,2019,3
2019-03-12,2.784,90020.0,56.87,652800.0,2.9285,68210.0,3886.0,2900000.0,835.9,133.8,13030000.0,2791.52,7201.28,175010000.0,45.23,129870000.0,18.89,112560000.0,113.62,26130000.0,15.413,53980.0,59.86,42220000.0,40.63,57960000.0,304235.0,240.0,356.27,5160000.0,83.66,72290000.0,171.92,12160000.0,1298.1,203890.0,0.43290043290042934,0.14086987145622842,0.9479489831092813,0.40565330852904147,1.8582830682995155,0.6090683510038275,0.29533287823806376,0.5200990505330738,1.1178180192264797,-2.578648788035065,0.7001683949304338,0.9100432106848411,1.5264586160108617,0.8689175769612811,0.3152212978808189,-0.7217299225324769,0.15563270681191455,-0.0871738246062681,0.5421733405623019,3847.628571428572,,1290.6285714285714,,2774.39,,43.96857142857142,,38.88857142857143,,2019,3
2019-03-13,2.82,101210.0,58.26,610620.0,2.9355,49400.0,3865.1,2280000.0,842.05,131.97,9590000.0,2810.92,7256.98,199870000.0,45.43,124130000.0,19.26,102670000.0,114.5,35510000.0,15.456,46360.0,59.95,25890000.0,42.16,76890000.0,306300.0,360.0,361.21,6440000.0,84.54,71040000.0,173.37,11970000.0,1309.3,214240.0,1.2931034482758674,2.4441709161244995,0.23903022024927,-0.5378281008749375,0.735733939466443,-1.3677130044843167,0.6949618845646821,0.7734736046924873,0.44218439089100947,1.958708311275803,0.77451152966026,0.278985272172827,0.1503508185766833,3.7656903765690197,0.6787516229230794,1.3865888230836232,1.051876643557259,0.8434155421126244,0.8627994761574609,3868.942857142857,,1293.742857142857,,2776.977142857143,,44.17857142857142,,39.31142857142857,,2019,3
2019-03-14,2.855,85280.0,58.61,567600.0,2.8915,68740.0,3879.0,2860000.0,825.4,132.45,9790000.0,2808.48,7243.01,195340000.0,45.93,94320000.0,19.33,106550000.0,114.59,30760000.0,15.171,69840.0,59.63,27300000.0,41.39,51940000.0,305350.0,140.0,358.82,5270000.0,84.31,58930000.0,170.17,18040000.0,1295.1,248210.0,1.2411347517730542,0.6007552351527723,-1.4988928632260312,0.35962847015600374,-1.9773172614452772,0.36371902705159,-0.08680432029370966,-0.19250431997882567,1.1005943209333013,0.36344755970922904,0.07860262008734242,-1.8439440993788803,-0.5337781484570425,-1.8263757115749457,-0.31015344433561465,-0.6616649594418766,-0.2720605630470829,-1.8457633962046582,-1.0845489956465282,3872.0571428571425,,1295.2285714285713,,2779.6671428571426,,44.47142857142857,,39.63428571428572,,2019,3
2019-03-15,2.795,82710.0,58.52,507390.0,2.906,71260.0,3924.3,3110000.0,831.8,136.75,12550000.0,2822.48,7306.99,456550000.0,46.53,156170000.0,18.36,221780000.0,115.91,54630000.0,15.324,58860.0,59.52,51870000.0,42.45,66150000.00000001,307250.0,330.0,361.46,8440000.0,85.62,151020000.0,165.98,37130000.0,1302.9,234650.0,-2.1015761821365997,-0.15355741341067652,0.5014698253501537,1.1678267594740888,0.7753816331475649,3.246508116270297,0.4984902865607044,0.8833344148358124,1.306335728282182,-5.018106570098291,1.1519329784448917,1.0085030650583304,-0.18447090390742993,2.561005073689304,0.6222367774684878,0.7357449417535245,1.5537895860514794,-2.4622436387142232,0.6022700949733784,3880.8142857142857,,1297.4142857142856,,2786.957142857143,,44.885714285714286,,40.26857142857143,,2019,3
2019-03-18,2.85,102230.0,59.09,157240.0,2.909,60300.0,3990.2,2620000.0,836.2,137.92,12870000.0,2832.94,7326.28,179300000.0,47.01,104880000.0,17.97,154210000.0,117.57,31210000.0,15.322,44450.0,59.43,24440000.0,42.24,48700000.0,309996.0,260.0,363.44,7190000.0,87.11,108580000.0,160.47,37520000.0,1301.5,176490.0,1.9677996422182487,0.9740259740259827,0.10323468685478066,1.6792803812144763,0.5289733108920558,0.8555758683729264,0.37059607153993035,0.26399379224550934,1.0315925209542165,-2.1241830065359513,1.4321456302303526,-0.013051422605070417,-0.15120967741936164,-0.4946996466431153,0.8937347436940524,0.5477784540474762,1.7402476056995964,-3.319677069526439,-0.1074526057256997,3897.2571428571428,3764.836666666667,1299.6142857142856,1311.7866666666666,2798.9585714285713,2771.1710000000003,45.44142857142857,43.68333333333333,40.972857142857144,39.032666666666664,2019,3
2019-03-19,2.874,109750.0,59.03,114820.0,2.923,63280.0,4017.0,2990000.0,851.7,138.72,10840000.0,2832.57,7349.28,236910000.0,46.63,126590000.0,17.83,177010000.0,117.65,37590000.0,15.372,39610.0,60.12,29790000.0,43.93,85500000.0,307900.0,240.0,358.78,7540000.0,88.09,127280000.0,161.57,25610000.0,1306.5,206900.0,0.8421052631578885,-0.10154002369268111,0.4812650395324969,0.6716455315523007,1.8536235350394614,0.5800464037122977,-0.013060636653083879,0.3139383152159114,-0.8083386513507707,-0.7790762381747363,0.06804456919282664,0.32632815559325845,1.1610297829379057,4.000946969696972,-0.676137756616213,-1.282192383887304,1.125014349672826,0.6854863837477465,0.38417210910488553,3918.8428571428567,3783.31,1300.642857142857,1311.36,2811.7442857142855,2774.761,45.92714285714286,43.81066666666667,41.86857142857143,39.25366666666667,2019,3
